"","SimUID","Field2","Field3","Field4","Field5","Field6","OID_1","Field1_1","concatenat","x","y","SG2020_mean","GCAM_mean","HWSD_mean","FAO_mean","SG2017_mean","minSC_mean","maxSC_mean","mean_mean","rangeSC_mean"
"5788",130731,"USA","CR115095","Alti3_600","Slp1_0","Soil2_Medium",80673,"LU04170","USACR115095Slp1_0",-122.583356114,42.5416135396,49.598991394043,88.6639404296875,53.5765228271484,63.5423431396484,110.816390991211,49.598991394043,110.816390991211,73.2396377563477,61.217399597168
"5789",130732,"USA","CR115096","Alti3_600","Slp1_0","Soil2_Medium",80674,"LU04170","USACR115096Slp1_0",-122.708356114,42.2082805393,33.7101745605469,61.6499366760254,49.3736381530762,47.6843566894531,81.3129577636719,33.7101745605469,81.3129577636719,54.7462127685547,47.602783203125
"5790",130733,"USA","CR115097","Alti3_600","Slp1_0","Soil2_Medium",86711,"LU04350","USACR115097Slp1_0",-122.611134198,41.6527249555,33.648853302002,50.5033874511719,51.8249893188477,27.7546005249023,64.8190460205078,27.7546005249023,64.8190460205078,45.7101753234863,37.0644454956055
"5791",130734,"USA","CR115098","Alti3_600","Slp1_0","Soil2_Medium",86712,"LU04350","USACR115098Slp1_0",-122.875022614,41.4582805386,37.1785354614258,55.2407913208008,57.7412986755371,44.8718070983887,91.0990676879883,37.1785354614258,91.0990676879883,57.2263000488281,53.9205322265625
"5792",130752,"USA","CR116095","Alti3_600","Slp1_0","Soil2_Medium",80675,"LU04170","USACR116095Slp1_0",-122.458356614,42.7291135398,52.032657623291,89.0854568481445,54.7961120605469,67.6807174682617,119.794906616211,52.032657623291,119.794906616211,76.677970123291,67.7622489929199
"5793",130753,"USA","CR116097","Alti3_600","Slp1_0","Soil2_Medium",86713,"LU04350","USACR116097Slp1_0",-122.406272973,41.6353638044,32.0653114318848,47.2136497497559,48.6193046569824,21.8980159759521,62.1139106750488,21.8980159759521,62.1139106750488,42.3820384979248,40.2158946990967
"5794",130754,"USA","CR116098","Alti3_600","Slp1_0","Soil2_Medium",86714,"LU04350","USACR116098Slp1_0",-122.319467058,41.3749468719,49.4187698364258,58.7093238830566,51.6575050354004,44.0270767211914,99.7876510620117,44.0270767211914,99.7876510620117,60.7200653076172,55.7605743408203
"5795",130773,"USA","CR117091","Alti3_600","Slp1_0","Soil2_Medium",74875,"LU03991","USACR117091Slp1_0",-121.541690113,44.8332795418,46.0287780761719,91.197998046875,33.4796028137207,73.9692611694336,117.764091491699,33.4796028137207,117.764091491699,72.4879463195801,84.2844886779785
"5796",130774,"USA","CR117092","Alti3_600","Slp1_0","Soil2_Medium",74876,"LU03991","USACR117092Slp1_0",-121.611134224,44.3749458747,39.6906471252441,90.3842849731445,44.5243911743164,47.7147483825684,108.621307373047,39.6906471252441,108.621307373047,66.1870758056641,68.9306602478027
"5797",130775,"USA","CR117098","Alti3_600","Slp1_0","Soil2_Medium",86772,"LU04351","USACR117098Slp1_0",-121.569467724,41.069392316,42.2143745422363,62.8021049499512,57.7650032043457,43.5038566589355,96.962646484375,42.2143745422363,96.962646484375,60.6495971679688,54.7482719421387
"5798",130776,"USA","CR117099","Alti3_600","Slp1_0","Soil2_Medium",86773,"LU04351","USACR117099Slp1_0",-121.672642266,40.9225669055,49.5856666564941,66.2349624633789,57.7649993896484,53.3293037414551,105.49772644043,49.5856666564941,105.49772644043,66.4825317382813,55.9120597839355
"5799",130793,"USA","CR118090","Alti3_600","Slp1_0","Soil2_Medium",74877,"LU03991","USACR118090Slp1_0",-121.358356373,45.1582794221,39.846321105957,66.0599746704102,33.3862915039062,38.9678268432617,82.5852203369141,33.3862915039062,82.5852203369141,52.1691268920898,49.1989288330078
"5800",130794,"USA","CR118091","Alti3_600","Slp1_0","Soil2_Medium",74878,"LU03991","USACR118091Slp1_0",-121.301690051,44.7049459624,32.0949020385742,51.3924598693848,34.2055358886719,34.5945205688477,63.7854995727539,32.0949020385742,63.7854995727539,43.2145835876465,31.6905975341797
"5801",130795,"USA","CR118092","Alti3_600","Slp1_0","Soil2_Medium",74879,"LU03991","USACR118092Slp1_0",-121.232549935,44.2808601365,27.3575191497803,44.8768081665039,34.1415824890137,27.7623195648193,54.3693466186523,27.3575191497803,54.3693466186523,37.7015151977539,27.0118274688721
"5802",130796,"USA","CR118098","Alti3_600","Slp1_0","Soil2_Medium",86774,"LU04351","USACR118098Slp1_0",-121.402800974,41.0971697605,37.4596366882324,57.8255462646484,57.7649955749512,38.2735176086426,89.4729309082031,37.4596366882324,89.4729309082031,56.1593254089355,52.0132942199707
"5803",130797,"USA","CR118099","Alti3_600","Slp1_0","Soil2_Medium",86775,"LU04351","USACR118099Slp1_0",-121.430578835,40.9027259825,39.3833122253418,62.0140762329102,57.7649955749512,20.3886260986328,92.513053894043,20.3886260986328,92.513053894043,54.4128128051758,72.1244277954102
"5804",130798,"USA","CR119100","Alti3_600","Slp1_0","Soil2_Medium",86776,"LU04351","USACR119100Slp1_0",-120.875023613,40.1249480374,46.1394729614258,60.5204887390137,57.7649993896484,36.3589515686035,101.097557067871,36.3589515686035,101.097557067871,60.3762939453125,64.7386054992676
"5805",130816,"USA","CR119086","Alti3_600","Slp1_0","Soil2_Medium",69044,"LU03811","USACR119086Slp1_0",-120.708357112,47.0416115438,36.9177513122559,58.9076995849609,48.5919952392578,37.9616203308105,75.6288909912109,36.9177513122559,75.6288909912109,51.6015914916992,38.7111396789551
"5806",130817,"USA","CR119087","Alti3_600","Slp1_0","Soil2_Medium",69045,"LU03811","USACR119087Slp1_0",-120.708357612,46.7499440435,35.2696151733398,47.5630798339844,48.5919990539551,32.3512496948242,58.8368988037109,32.3512496948242,58.8368988037109,44.5225685119629,26.4856491088867
"5807",130818,"USA","CR119088","Alti3_600","Slp1_0","Soil2_Medium",69046,"LU03811","USACR119088Slp1_0",-120.652801557,46.1805012652,34.9382820129395,48.1866493225098,48.5879135131836,26.3788509368896,61.1486854553223,26.3788509368896,61.1486854553223,43.8480762481689,34.7698345184326
"5808",130819,"USA","CR119089","Alti3_600","Slp1_0","Soil2_Medium",74880,"LU03991","USACR119089Slp1_0",-120.666690612,45.8471678205,33.0643882751465,50.9502906799316,48.1302757263184,34.5009498596191,66.2794418334961,33.0643882751465,66.2794418334961,46.5850692749023,33.2150535583496
"5809",130820,"USA","CR119090","Alti3_600","Slp1_0","Soil2_Medium",74881,"LU03991","USACR119090Slp1_0",-120.74539406,45.2314271934,33.023006439209,40.9071731567383,43.0785255432129,39.5635185241699,45.5984802246094,33.023006439209,45.5984802246094,40.4341407775879,12.5754737854004
"5810",130821,"USA","CR119091","Alti3_600","Slp1_0","Soil2_Medium",74882,"LU03991","USACR119091Slp1_0",-120.875023313,44.8582797218,36.1829986572266,35.1489334106445,43.8955955505371,29.7072925567627,52.041633605957,29.7072925567627,52.041633605957,39.3952907562256,22.3343410491943
"5811",130822,"USA","CR119092","Alti3_600","Slp1_0","Soil2_Medium",74883,"LU03991","USACR119092Slp1_0",-120.883356713,44.2249463412,21.9473705291748,43.1997184753418,34.5735015869141,30.6066780090332,48.067066192627,21.9473705291748,48.067066192627,35.6788669586182,26.1196956634521
"5812",130839,"USA","CR120085","Alti3_600","Slp1_0","Soil2_Medium",69047,"LU03811","USACR120085Slp1_0",-120.083357112,47.6666115444,33.605525970459,67.0548400878906,47.0127983093262,31.9952011108398,59.6952819824219,31.9952011108398,67.0548400878906,47.8727294921875,35.0596389770508
"5813",130840,"USA","CR120086","Alti3_600","Slp1_0","Soil2_Medium",69048,"LU03811","USACR120086Slp1_0",-120.291689862,47.249946294,32.9435806274414,59.8852500915527,52.2942237854004,30.6858558654785,53.713680267334,30.6858558654785,59.8852500915527,45.9045181274414,29.1993942260742
"5814",130841,"USA","CR120087","Alti3_600","Slp1_0","Soil2_Medium",69049,"LU03811","USACR120087Slp1_0",-120.258356552,46.7249450235,25.6698150634766,38.4487953186035,47.8974456787109,28.3347206115723,41.1904335021973,25.6698150634766,47.8974456787109,36.3082420349121,22.2276306152344
"5815",130842,"USA","CR120088","Alti3_600","Slp1_0","Soil2_Medium",69050,"LU03811","USACR120088Slp1_0",-120.279786173,46.0654219919,30.7873153686523,46.4475593566895,48.5919952392578,24.6333923339844,44.4651908874512,24.6333923339844,48.5919952392578,38.985090637207,23.9586029052734
"5816",130843,"USA","CR120089","Alti3_600","Slp1_0","Soil2_Medium",74884,"LU03991","USACR120089Slp1_0",-120.291690112,45.9166125428,29.5798664093018,41.8656845092773,47.959400177002,35.2992744445801,48.2378540039062,29.5798664093018,48.2378540039062,40.5884159088135,18.6579875946045
"5817",130844,"USA","CR120090","Alti3_600","Slp1_0","Soil2_Medium",74885,"LU03991","USACR120090Slp1_0",-120.220261704,45.1963743074,33.8207855224609,45.9473037719727,45.7218475341797,30.58567237854,47.0015182495117,30.58567237854,47.0015182495117,40.615425491333,16.4158458709717
"5818",130845,"USA","CR121111","Alti3_600","Slp1_0","Soil2_Medium",102940,"LU04892","USACR121111Slp1_0",-119.625024111,34.8749500325,27.530797958374,38.9492568969727,31.6390361785889,16.0822792053223,38.1659927368164,16.0822792053223,38.9492568969727,30.4734725952148,22.8669776916504
"5819",130861,"USA","CR121084","Alti3_600","Slp1_0","Soil2_Medium",63089,"LU03632","USACR121084Slp1_0",-119.625023611,48.1249450448,33.2359046936035,57.4562339782715,51.798210144043,36.1054992675781,62.0969047546387,33.2359046936035,62.0969047546387,48.138550567627,28.8610000610352
"5820",130862,"USA","CR121085","Alti3_600","Slp1_0","Soil2_Medium",69178,"LU03812","USACR121085Slp1_0",-119.726214606,47.7172066937,29.27121925354,54.8936347961426,50.8101387023926,27.7045288085938,43.6540489196777,27.7045288085938,54.8936347961426,41.2667140960693,27.1891059875488
"5821",130863,"USA","CR121086","Alti3_600","Slp1_0","Soil2_Medium",69179,"LU03812","USACR121086Slp1_0",-119.625024111,47.4582785442,24.9885311126709,46.895694732666,51.8003005981445,28.4523487091064,31.5220890045166,24.9885311126709,51.8003005981445,36.7317928314209,26.8117694854736
"5822",130864,"USA","CR121088","Alti3_600","Slp1_0","Soil2_Medium",69180,"LU03812","USACR121088Slp1_0",-119.750024112,46.3749455432,23.423900604248,41.8669509887695,41.7203330993652,33.9986763000488,35.7026176452637,23.423900604248,41.8669509887695,35.3424957275391,18.4430503845215
"5823",130865,"USA","CR121090","Alti3_600","Slp1_0","Soil2_Medium",74983,"LU03992","USACR121090Slp1_0",-119.791690737,45.3124458547,33.4314117431641,50.024040222168,42.4927978515625,28.3762760162354,40.8265647888184,28.3762760162354,50.024040222168,39.0302181243896,21.6477642059326
"5824",130880,"USA","CR122084","Alti3_600","Slp1_0","Soil2_Medium",63090,"LU03632","USACR122084Slp1_0",-119.356505907,48.1064263411,31.4698295593262,53.3265800476074,51.4999542236328,30.6907730102539,55.1937713623047,30.6907730102539,55.1937713623047,44.436181640625,24.5029983520508
"5825",130881,"USA","CR122085","Alti3_600","Slp1_0","Soil2_Medium",69181,"LU03812","USACR122085Slp1_0",-119.268357501,47.8149450741,28.2058162689209,49.3693199157715,50.2424278259277,28.0861225128174,45.7507820129395,28.0861225128174,50.2424278259277,40.3308937072754,22.1563053131104
"5826",130882,"USA","CR122089","Alti3_600","Slp1_0","Soil2_Medium",74984,"LU03992","USACR122089Slp1_0",-119.125024611,45.5416125424,35.0575561523438,45.7647361755371,42.0180015563965,31.9146499633789,43.8708381652832,31.9146499633789,45.7647361755371,39.7251564025879,13.8500862121582
"5827",130883,"USA","CR122091","Alti3_600","Slp1_0","Soil2_Medium",74985,"LU03992","USACR122091Slp1_0",-119.125024611,44.7916125417,40.6497268676758,40.7042694091797,48.6021499633789,21,57.5196266174316,21,57.5196266174316,41.6951545715332,36.5196266174316
"5828",130884,"USA","CR123111","Alti3_600","Slp1_0","Soil2_Medium",102941,"LU04892","USACR123111Slp1_0",-118.604190548,34.8124502199,25.906494140625,36.1208915710449,16.7106399536133,24.7267723083496,29.0502147674561,16.7106399536133,36.1208915710449,26.5030025482178,19.4102516174316
"5829",130895,"USA","CR123085","Alti3_600","Slp1_0","Soil2_Medium",69182,"LU03812","USACR123085Slp1_0",-118.755458922,47.7372634783,33.2303276062012,61.9668998718262,49.2295989990234,31.9439716339111,49.067699432373,31.9439716339111,61.9668998718262,45.087699508667,30.022928237915
"5830",130896,"USA","CR123086","Alti3_600","Slp1_0","Soil2_Medium",69183,"LU03812","USACR123086Slp1_0",-118.54169111,47.3749450441,30.6931133270264,52.0075569152832,49.6945648193359,24.7370357513428,39.8084373474121,24.7370357513428,52.0075569152832,39.3881416320801,27.2705211639404
"5831",130897,"USA","CR123089","Alti3_600","Slp1_0","Soil2_Medium",74986,"LU03992","USACR123089Slp1_0",-118.54169111,45.8749455427,39.2541198730469,73.2691879272461,54.7811088562012,39.7850952148438,48.8198928833008,39.2541198730469,73.2691879272461,51.1818809509277,34.0150680541992
"5832",130898,"USA","CR124101","Alti3_600","Slp1_0","Soil2_Medium",92710,"LU04532","USACR124101Slp1_0",-118.083358235,39.708281162,6.80332469940186,29.9136562347412,16.1439971923828,8.0335693359375,15.6130895614624,6.80332469940186,29.9136562347412,15.3015274047852,23.1103315353394
"5833",130899,"USA","CR124110","Alti3_600","Slp1_0","Soil2_Medium",102942,"LU04892","USACR124110Slp1_0",-118.125024824,35.0892357164,10.7147464752197,27.4302349090576,16.5209999084473,14.1705713272095,13.6240863800049,10.7147464752197,27.4302349090576,16.4921277999878,16.7154884338379
"5834",130900,"USA","CR124111","Alti3_600","Slp1_0","Soil2_Medium",102943,"LU04892","USACR124111Slp1_0",-118.217286574,34.7856643717,16.1923427581787,28.5412578582764,16.6710739135742,10.7327213287354,22.1499919891357,10.7327213287354,28.5412578582764,18.8574775695801,17.808536529541
"5835",130910,"USA","CR124085","Alti3_600","Slp1_0","Soil2_Medium",69184,"LU03812","USACR124085Slp1_0",-118.279786722,47.553516432,34.4803009033203,62.8376502990723,50.2919769287109,35.4491729736328,54.7509727478027,34.4803009033203,62.8376502990723,47.5620147705078,28.357349395752
"5836",130911,"USA","CR124086","Alti3_600","Slp1_0","Soil2_Medium",69185,"LU03812","USACR124086Slp1_0",-118.24724683,47.3805005708,34.0842514038086,66.4119873046875,49.4435920715332,33.945613861084,44.6238327026367,33.945613861084,66.4119873046875,45.70185546875,32.4663734436035
"5837",130912,"USA","CR124089","Alti3_600","Slp1_0","Soil2_Medium",74987,"LU03992","USACR124089Slp1_0",-118.04169161,45.5416125424,49.4387588500977,76.439826965332,48.5919990539551,40.1017379760742,91.1291961669922,40.1017379760742,91.1291961669922,61.1403038024902,51.027458190918
"5838",130913,"USA","CR124090","Alti3_600","Slp1_0","Soil2_Medium",74988,"LU03992","USACR124090Slp1_0",-118.04169161,45.3749460423,46.1822853088379,71.5377044677734,48.5919990539551,71.7323837280273,80.1741027832031,46.1822853088379,80.1741027832031,63.6436950683594,33.9918174743652
"5839",130914,"USA","CR125100","Alti3_600","Slp1_0","Soil2_Medium",86917,"LU04353","USACR125100Slp1_0",-117.75002461,40.0416145373,11.265438079834,31.0625152587891,16.1439990997314,6.59119558334351,18.6509838104248,6.59119558334351,31.0625152587891,16.7428263664246,24.4713196754456
"5840",130915,"USA","CR125101","Alti3_600","Slp1_0","Soil2_Medium",92776,"LU04533","USACR125101Slp1_0",-117.886929844,39.8630430167,6.96488857269287,29.2245121002197,16.1439990997314,8.52306938171387,16.9631805419922,6.96488857269287,29.2245121002197,15.56392993927,22.2596235275269
"5841",130916,"USA","CR125106","Alti3_600","Slp1_0","Soil2_Medium",97728,"LU04713","USACR125106Slp1_0",-117.69169123,37.1916152546,7.81678867340088,26.2867431640625,15.5604496002197,3.12710285186768,11.2377977371216,3.12710285186768,26.2867431640625,12.8057764053345,23.1596403121948
"5842",130917,"USA","CR125107","Alti3_600","Slp1_0","Soil2_Medium",97729,"LU04713","USACR125107Slp1_0",-117.87502461,36.8749495343,8.18535995483398,27.4880981445312,14.6166000366211,3.6092255115509,14.9056711196899,3.6092255115509,27.4880981445312,13.7609909534454,23.8788726329803
"5843",130918,"USA","CR125108","Alti3_600","Slp1_0","Soil2_Medium",97730,"LU04713","USACR125108Slp1_0",-117.937524922,36.3332824088,10.6501302719116,25.3747577667236,14.6165990829468,4.84754180908203,48.6708564758301,4.84754180908203,48.6708564758301,20.8319770812988,43.823314666748
"5844",130919,"USA","CR125109","Alti3_600","Slp1_0","Soil2_Medium",103016,"LU04893","USACR125109Slp1_0",-117.731691404,35.7016165749,8.64241981506348,27.007495880127,16.0988292694092,5.70518922805786,11.6857709884644,5.70518922805786,27.007495880127,13.8279410362244,21.3023066520691
"5845",130920,"USA","CR125110","Alti3_600","Slp1_0","Soil2_Medium",103017,"LU04893","USACR125110Slp1_0",-117.756745593,35.2190359376,8.36310291290283,27.1924152374268,16.5209980010986,8.65450668334961,11.3176889419556,8.36310291290283,27.1924152374268,14.4097423553467,18.8293123245239
"5846",130921,"USA","CR125111","Alti3_600","Slp1_0","Soil2_Medium",103018,"LU04893","USACR125111Slp1_0",-117.75002511,34.7499500324,9.96416091918945,26.6051654815674,16.5209999084473,7.4696946144104,15.6815032958984,7.4696946144104,26.6051654815674,15.2483048439026,19.135470867157
"5847",130932,"USA","CR125086","Alti3_600","Slp1_0","Soil2_Medium",69236,"LU03813","USACR125086Slp1_0",-117.884284258,47.3471674885,35.9953727722168,61.6708679199219,52.9580001831055,38.3177757263184,55.302661895752,35.9953727722168,61.6708679199219,48.8489356994629,25.6754951477051
"5848",130933,"USA","CR125089","Alti3_600","Slp1_0","Soil2_Medium",75110,"LU03993","USACR125089Slp1_0",-117.87502461,45.6249455425,44.9228820800781,69.6802444458008,52.5359344482422,36.8140106201172,85.6767578125,36.8140106201172,85.6767578125,57.9259658813477,48.8627471923828
"5849",130934,"USA","CR125090","Alti3_600","Slp1_0","Soil2_Medium",75111,"LU03993","USACR125090Slp1_0",-117.921321344,45.2453164187,44.5564117431641,68.6326675415039,48.5920028686523,57.2883720397949,70.6254043579102,44.5564117431641,70.6254043579102,57.9389717102051,26.0689926147461
"5850",130935,"USA","CR125091","Alti3_600","Slp1_0","Soil2_Medium",75112,"LU03993","USACR125091Slp1_0",-117.77502494,44.8749461418,34.4056701660156,56.8657760620117,50.2372055053711,33.4255332946777,59.6662445068359,33.4255332946777,59.6662445068359,46.9200859069824,26.2407112121582
